,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
490,EXJkiZGgCbR9lPT8Cw4d7Q,marias-breakfast-and-lunch-pawtucket,Maria's Breakfast & Lunch,https://s3-media4.fl.yelpcdn.com/bphoto/QEOufQ1Na5SCXUIDDSumFA/o.jpg,False,https://www.yelp.com/biz/marias-breakfast-and-lunch-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,107,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 41.8746064, 'longitude': -71.4143189}",['delivery'],$,"{'address1': '477 Smithfield Ave', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02860', 'country': 'US', 'state': 'RI', 'display_address': ['477 Smithfield Ave', 'Pawtucket, RI 02860']}",+14017248944,(401) 724-8944,5405.246446764745
491,i-BW_hwc_kmhDR9XFYILtA,adas-creations-providence,Ada's Creations,https://s3-media1.fl.yelpcdn.com/bphoto/2s0XnN2LoxwIPMgogykXQg/o.jpg,False,https://www.yelp.com/biz/adas-creations-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,18,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.7946128845215, 'longitude': -71.4105377197266}",['delivery'],$,"{'address1': '1137 Broad St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['1137 Broad St', 'Providence, RI 02905']}",+14019415020,(401) 941-5020,3488.87934047595
492,pahHKrNnlWlBO66LxCQHUA,sullivans-publick-house-pawtucket,Sullivan's Publick House,https://s3-media4.fl.yelpcdn.com/bphoto/O2YVWFidVuiqBzfOpCdfLw/o.jpg,False,https://www.yelp.com/biz/sullivans-publick-house-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,166,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 41.8782654, 'longitude': -71.3524551}","['delivery', 'pickup']",$$,"{'address1': '572 Armistice Blvd', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02861', 'country': 'US', 'state': 'RI', 'display_address': ['572 Armistice Blvd', 'Pawtucket, RI 02861']}",+14017250082,(401) 725-0082,7806.331562558446
493,ZLpanCUAywLhPCMq_lznOA,avvio-ristorante-cranston-2,Avvio Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/COg_vN8DtVKIdt9RCjWuPw/o.jpg,False,https://www.yelp.com/biz/avvio-ristorante-cranston-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,275,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.76147, 'longitude': -71.45779}",['delivery'],$$,"{'address1': '90 Hillside Rd', 'address2': None, 'address3': None, 'city': 'Cranston', 'zip_code': '02920', 'country': 'US', 'state': 'RI', 'display_address': ['90 Hillside Rd', 'Cranston, RI 02920']}",+14019422900,(401) 942-2900,7960.744661892339
494,ozWb6pp98cY8_4pChtZLQw,phillips-street-restaurant-east-providence,Phillips Street Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/rrsCaKBzJZalgjnpnyml_g/o.jpg,False,https://www.yelp.com/biz/phillips-street-restaurant-east-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,55,"[{'alias': 'portuguese', 'title': 'Portuguese'}]",4.0,"{'latitude': 41.81783, 'longitude': -71.3766}",['delivery'],$$,"{'address1': '51 N Philips St', 'address2': '', 'address3': '', 'city': 'East Providence', 'zip_code': '02914', 'country': 'US', 'state': 'RI', 'display_address': ['51 N Philips St', 'East Providence, RI 02914']}",+14014343224,(401) 434-3224,3286.5408040242773
495,LHzz0zpnBoCJ6MRmwXGj6g,tel-aviv-waterfront-providence,Tel Aviv Waterfront,https://s3-media1.fl.yelpcdn.com/bphoto/6KkAXLUpHYfrfWjgxPqz-g/o.jpg,False,https://www.yelp.com/biz/tel-aviv-waterfront-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,41,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",3.0,"{'latitude': 41.81726, 'longitude': -71.40175}",[],$$,"{'address1': '25 Bridge St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['25 Bridge St', 'Providence, RI 02903']}",+14015211300,(401) 521-1300,1423.7200399660728
496,Ji4yNFf7UYmhBV2G4ZxOLA,lemon-and-oil-deli-seekonk,Lemon & Oil Deli,https://s3-media2.fl.yelpcdn.com/bphoto/BfceDrYnWSwsR0qjGXfroQ/o.jpg,False,https://www.yelp.com/biz/lemon-and-oil-deli-seekonk?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,117,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 41.7920204, 'longitude': -71.3305451}",['delivery'],$,"{'address1': '72 Mink St', 'address2': 'Unit 8', 'address3': None, 'city': 'Seekonk', 'zip_code': '02771', 'country': 'US', 'state': 'MA', 'display_address': ['72 Mink St', 'Unit 8', 'Seekonk, MA 02771']}",+15083360822,(508) 336-0822,7956.295334339903
497,YL0-gHz3DkV9SJgAzA6JHw,the-butcher-shop-deli-cafe-providence,The Butcher Shop Deli Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/c81Yo0-QTWHXpBRSLEKqsQ/o.jpg,False,https://www.yelp.com/biz/the-butcher-shop-deli-cafe-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,48,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 41.8349052, 'longitude': -71.3908748}",['delivery'],$,"{'address1': '157 Elmgrove Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['157 Elmgrove Ave', 'Providence, RI 02906']}",+14018614627,(401) 861-4627,2248.8988667936187
498,ugoBnPx3RreUTsiws8Vjhw,elmhurst-pub-providence,Elmhurst Pub,https://s3-media2.fl.yelpcdn.com/bphoto/kin5Mib7jnmPbr0lPYYXFQ/o.jpg,False,https://www.yelp.com/biz/elmhurst-pub-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,40,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.0,"{'latitude': 41.8373184204102, 'longitude': -71.4335174560547}","['delivery', 'pickup']",$,"{'address1': '670 Smith St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['670 Smith St', 'Providence, RI 02908']}",+14013510477,(401) 351-0477,2007.6848872604805
499,U_g-dwOfJP3sYh8DQt-W5g,the-village-pvd-providence,The Village PVD,https://s3-media3.fl.yelpcdn.com/bphoto/asdxuIF4tFWyE2RV6aNLrg/o.jpg,False,https://www.yelp.com/biz/the-village-pvd-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,8,"[{'alias': 'african', 'title': 'African'}]",5.0,"{'latitude': 41.82345, 'longitude': -71.41569}","['delivery', 'pickup']",,"{'address1': '100 Fountain St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['100 Fountain St', 'Providence, RI 02903']}",+14012703000,(401) 270-3000,272.133232367555
500,W7qcv1A0NgGbZ3C05IBkuQ,haven-brothers-diner-providence-2,Haven Brothers Diner,https://s3-media3.fl.yelpcdn.com/bphoto/m4qnYXqZeLpu74hTkD0GJw/o.jpg,False,https://www.yelp.com/biz/haven-brothers-diner-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,45,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 41.8240271815984, 'longitude': -71.4124585857556}",['delivery'],$$,"{'address1': '12 Dorrance St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['12 Dorrance St', 'Providence, RI 02903']}",+14016038124,(401) 603-8124,284.2873347021117
501,YRcZ1xOvCFjA3qSRYUlZzA,capt-loui-providence,Cap't Loui,https://s3-media3.fl.yelpcdn.com/bphoto/IQOUxl_f5V4jwhrf6emWWw/o.jpg,False,https://www.yelp.com/biz/capt-loui-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,9,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 41.82344, 'longitude': -71.42591}",[],,"{'address1': '238 Atwells Ave', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['238 Atwells Ave', 'Providence, RI 02903']}",+14015377659,(401) 537-7659,949.5973982673353
502,CNwAwfWs7V5a7N7Gv3OcfA,rincon-salvadoreno-restaurant-providence,Rincon Salvadoreno Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/D8zQy_dTkbM-mvJ54vUBag/o.jpg,False,https://www.yelp.com/biz/rincon-salvadoreno-restaurant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,15,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",4.0,"{'latitude': 41.83246, 'longitude': -71.44153}",['delivery'],$,"{'address1': '1019 Chalkstone Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['1019 Chalkstone Ave', 'Providence, RI 02908']}",+14012746266,(401) 274-6266,2322.2892958340262
503,9b52g1PBGWhH33XkUfmXxw,askew-prov-providence,Askew Prov,https://s3-media2.fl.yelpcdn.com/bphoto/O4vaqmDi31ZQFlwAy4-vDQ/o.jpg,False,https://www.yelp.com/biz/askew-prov-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,14,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 41.8183497, 'longitude': -71.41008}","['delivery', 'pickup']",,"{'address1': '150 Chestnut St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['150 Chestnut St', 'Providence, RI 02903']}",+17745269736,(774) 526-9736,917.3604668113223
504,TZqSbTyzsVVcHR9K2fUvcQ,alibi-cafe-providence,Alibi Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/KCcins5EkB2D8KL2-TxbTQ/o.jpg,False,https://www.yelp.com/biz/alibi-cafe-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,19,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 41.8178, 'longitude': -71.41082}",['delivery'],,"{'address1': '18 Bassett St', 'address2': None, 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['18 Bassett St', 'Providence, RI 02903']}",+14012732233,(401) 273-2233,950.7781562187852
505,8S7RKI8swuq8V-4ZN9cDvQ,chipotle-mexican-grill-providence,Chipotle Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/0HA6_Dma03FRZznzcV8s9g/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,75,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 41.8282018016677, 'longitude': -71.4005538677584}","['delivery', 'pickup']",$,"{'address1': '235 Thayer St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['235 Thayer St', 'Providence, RI 02906']}",+14016212503,(401) 621-2503,1218.6850444879933
506,aDt_xVPk1Pj6X57_nb20KA,china-sail-providence,China Sail,https://s3-media2.fl.yelpcdn.com/bphoto/YqbRGuzs0RraTIiwbwOhfQ/o.jpg,False,https://www.yelp.com/biz/china-sail-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,15,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 41.8184471130371, 'longitude': -71.4444580078125}",['delivery'],$,"{'address1': '65 Manton Ave', 'address2': None, 'address3': None, 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['65 Manton Ave', 'Providence, RI 02909']}",+14015532000,(401) 553-2000,2575.179877710343
507,VptoQPsvc6v7_nZ0bmRemQ,el-mariachi-east-providence-2,El Mariachi,https://s3-media3.fl.yelpcdn.com/bphoto/q_91X9sNE9cBO8ysgJNmzQ/o.jpg,False,https://www.yelp.com/biz/el-mariachi-east-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,65,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 41.822307, 'longitude': -71.366979}","['delivery', 'pickup']",$$,"{'address1': '736 N Broadway', 'address2': None, 'address3': '', 'city': 'East Providence', 'zip_code': '02914', 'country': 'US', 'state': 'RI', 'display_address': ['736 N Broadway', 'East Providence, RI 02914']}",+14014341505,(401) 434-1505,3985.343939730115
508,X46GBWc5SAtbFaFgg8DRxQ,tienda-y-taqueria-puebla-providence,Tienda Y Taqueria Puebla,https://s3-media2.fl.yelpcdn.com/bphoto/8LiVLb5siESyNQS04_QRXw/o.jpg,False,https://www.yelp.com/biz/tienda-y-taqueria-puebla-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,12,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 41.8321647644043, 'longitude': -71.443359375}",['delivery'],$,"{'address1': '1070 Chalkstone Ave', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['1070 Chalkstone Ave', 'Providence, RI 02908']}",+14015885112,(401) 588-5112,2460.81342944077
509,QO7n82RmiKZpJsvJSTm51w,poco-loco-tacos-cranston,Poco Loco Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/u6S7ZAqeEOXh8w99QBLQ2Q/o.jpg,False,https://www.yelp.com/biz/poco-loco-tacos-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,224,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 41.7709045410156, 'longitude': -71.3944931030273}",['delivery'],$,"{'address1': '2005 Broad St', 'address2': '', 'address3': '', 'city': 'Cranston', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['2005 Broad St', 'Cranston, RI 02905']}",+14014612640,(401) 461-2640,6339.50798852867
510,-Fm9esMFCqoKPVx-REed7g,the-133-club-east-providence,The 133 Club,https://s3-media4.fl.yelpcdn.com/bphoto/fCfzDj3PzTz_QHEMds78TA/o.jpg,False,https://www.yelp.com/biz/the-133-club-east-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,25,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 41.817966, 'longitude': -71.383705}",['delivery'],$,"{'address1': '29 Warren Ave', 'address2': '', 'address3': '', 'city': 'East Providence', 'zip_code': '02914', 'country': 'US', 'state': 'RI', 'display_address': ['29 Warren Ave', 'East Providence, RI 02914']}",+14014381330,(401) 438-1330,2733.222682249731
511,16wop8vDdygrcErn3vzs5w,marchettis-restaurant-cranston,Marchetti's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/i6AS7y5pDo_dWGJM_DNzRQ/o.jpg,False,https://www.yelp.com/biz/marchettis-restaurant-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,450,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 41.7832342, 'longitude': -71.4634173}",['delivery'],$$,"{'address1': '1463 Park Ave', 'address2': '', 'address3': '', 'city': 'Cranston', 'zip_code': '02920', 'country': 'US', 'state': 'RI', 'display_address': ['1463 Park Ave', 'Cranston, RI 02920']}",+14019437649,(401) 943-7649,6216.884145615292
512,E4OcHLLrQxlOjKNvLtOncw,ihop-providence,IHOP,https://s3-media3.fl.yelpcdn.com/bphoto/D8sxy5W27PtfXVefdruDLg/o.jpg,False,https://www.yelp.com/biz/ihop-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,97,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 41.82981, 'longitude': -71.42619}","['delivery', 'pickup']",$$,"{'address1': '45 Pleasant Valley Pkwy', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['45 Pleasant Valley Pkwy', 'Providence, RI 02908']}",+14016264314,(401) 626-4314,1034.8075505539073
513,zBHqmWPGoGwdWyAeLmRxmw,lonely-street-providence,Lonely Street,https://s3-media2.fl.yelpcdn.com/bphoto/6tdXacbxGdVYXcgIzUIq8A/o.jpg,False,https://www.yelp.com/biz/lonely-street-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,18,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 41.8166598524197, 'longitude': -71.4433588832617}",[],$,"{'address1': '11 Olneyville Sq', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['11 Olneyville Sq', 'Providence, RI 02909']}",,,2567.9532958703944
514,TBVPtETyoXn77Y0jQcva7w,sushi-cafe-providence-3,Sushi Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/a3JV72z2YGPe3B93_QP3tQ/o.jpg,False,https://www.yelp.com/biz/sushi-cafe-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,26,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",3.0,"{'latitude': 41.8275164422975, 'longitude': -71.4166863858126}",[],$,"{'address1': '77 Providence Pl', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['77 Providence Pl', 'Providence, RI 02903']}",+14012702946,(401) 270-2946,239.6161327971697
515,czAsWD--QrnwwQUoCjbmTQ,bistro-22-cranston,Bistro 22,https://s3-media2.fl.yelpcdn.com/bphoto/x5__XNbXTqAMNq0m4xh7yA/o.jpg,False,https://www.yelp.com/biz/bistro-22-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,202,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 41.764183, 'longitude': -71.458464}",['delivery'],$$,"{'address1': '22 Midway Rd', 'address2': '', 'address3': 'Garden City Center', 'city': 'Cranston', 'zip_code': '02920', 'country': 'US', 'state': 'RI', 'display_address': ['22 Midway Rd', 'Garden City Center', 'Cranston, RI 02920']}",+14013836400,(401) 383-6400,7746.271127020462
516,DVFQ93LIP6Hg85WpXEfBvg,amaryllis-providence,Amaryllis,https://s3-media4.fl.yelpcdn.com/bphoto/PQ_2-2aKNIxpsZL_x8HmWg/o.jpg,False,https://www.yelp.com/biz/amaryllis-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,7,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 41.823086572942614, 'longitude': -71.41259025782347}",[],,"{'address1': '225A Westminster St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['225A Westminster St', 'Providence, RI 02903']}",+14015377177,(401) 537-7177,359.25369118716065
517,rbRKYN2q6f_no4XrZBnEXQ,seven-stars-bakery-east-providence,Seven Stars Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/IZlaGFK0UlRGz0CP9migJw/o.jpg,False,https://www.yelp.com/biz/seven-stars-bakery-east-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,87,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 41.8408299, 'longitude': -71.35472}",['delivery'],$$,"{'address1': '20 Newman Ave', 'address2': '', 'address3': 'Rumford Center', 'city': 'East Providence', 'zip_code': '02916', 'country': 'US', 'state': 'RI', 'display_address': ['20 Newman Ave', 'Rumford Center', 'East Providence, RI 02916']}",+14015212200,(401) 521-2200,5275.768378526036
518,fzUI6-wCrfhlKtS-Pes3mA,taqueria-lupita-central-falls-3,Taqueria Lupita,https://s3-media3.fl.yelpcdn.com/bphoto/M6hjQ36LlLbypzllgL3aNg/o.jpg,False,https://www.yelp.com/biz/taqueria-lupita-central-falls-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,121,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 41.8875175, 'longitude': -71.3976914}",['delivery'],$,"{'address1': '765 Dexter St', 'address2': '', 'address3': '', 'city': 'Central Falls', 'zip_code': '02863', 'country': 'US', 'state': 'RI', 'display_address': ['765 Dexter St', 'Central Falls, RI 02863']}",+14017242650,(401) 724-2650,7007.469707265692
519,YCor4LpCOsv_UFDNnUvLPw,minh-hai-restaurant-cranston-2,Minh Hai Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/8LFwOrKKSt1kHWfSTMrvRg/o.jpg,False,https://www.yelp.com/biz/minh-hai-restaurant-cranston-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,172,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 41.78253, 'longitude': -71.44644}",['delivery'],$$,"{'address1': '1096 Park Ave', 'address2': '', 'address3': '', 'city': 'Cranston', 'zip_code': '02910', 'country': 'US', 'state': 'RI', 'display_address': ['1096 Park Ave', 'Cranston, RI 02910']}",+14013838071,(401) 383-8071,5490.120690073018
520,alYKicCuJpf0gETNC0U99g,twin-oaks-restaurant-cranston-4,Twin Oaks Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/36DlG9lGmndK1JUfWV6nzQ/o.jpg,False,https://www.yelp.com/biz/twin-oaks-restaurant-cranston-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,414,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'latitude': 41.78896, 'longitude': -71.44127}",['delivery'],$$,"{'address1': '100 Sabra St', 'address2': '', 'address3': '', 'city': 'Cranston', 'zip_code': '02910', 'country': 'US', 'state': 'RI', 'display_address': ['100 Sabra St', 'Cranston, RI 02910']}",+14017810699,(401) 781-0699,4644.229671682568
